Un;Município;Tag Planta;Descrição Planta;Tag Comp;Descrição Comp;Atributo;Valor
Águas do Rio - Bloco B;NOVA IGUAÇU;PL-RJB-EAB0001;ESTAÇÃO ELEVATÓRIA DE ÁGUA BRUTA (EEAB) 1 - REDUC;RJB-23098;Motor Elétrico;TIPO;
Águas do Rio - Bloco B;NOVA IGUAÇU;PL-RJB-EAB0001;ESTAÇÃO ELEVATÓRIA DE ÁGUA BRUTA (EEAB) 1 - REDUC;RJB-23742;Motor Elétrico;CORRENTE_NOMINAL;285.7A
Águas do Rio - Bloco B;NOVA IGUAÇU;PL-RJB-EAB0001;ESTAÇÃO ELEVATÓRIA DE ÁGUA BRUTA (EEAB) 1 - REDUC;RJB-23742;Motor Elétrico;FABRICANTE;BBC Brown Boveri
Águas do Rio - Bloco B;NOVA IGUAÇU;PL-RJB-EAB0001;ESTAÇÃO ELEVATÓRIA DE ÁGUA BRUTA (EEAB) 1 - REDUC;RJB-23742;Motor Elétrico;GRAU_DE_PROTECAO;IP23
Águas do Rio - Bloco B;NOVA IGUAÇU;PL-RJB-EAB0001;ESTAÇÃO ELEVATÓRIA DE ÁGUA BRUTA (EEAB) 1 - REDUC;RJB-23742;Motor Elétrico;MODELO;00V560hb4
Águas do Rio - Bloco B;NOVA IGUAÇU;PL-RJB-EAB0001;ESTAÇÃO ELEVATÓRIA DE ÁGUA BRUTA (EEAB) 1 - REDUC;RJB-23742;Motor Elétrico;POTENCIA_NOMINAL;2380
Águas do Rio - Bloco B;NOVA IGUAÇU;PL-RJB-EAB0001;ESTAÇÃO ELEVATÓRIA DE ÁGUA BRUTA (EEAB) 1 - REDUC;RJB-23742;Motor Elétrico;ROTACAO;1790rpm
Águas do Rio - Bloco B;NOVA IGUAÇU;PL-RJB-EAB0001;ESTAÇÃO ELEVATÓRIA DE ÁGUA BRUTA (EEAB) 1 - REDUC;RJB-23742;Motor Elétrico;TENSAO_NOMINAL;
Águas do Rio - Bloco B;NOVA IGUAÇU;PL-RJB-EAB0001;ESTAÇÃO ELEVATÓRIA DE ÁGUA BRUTA (EEAB) 1 - REDUC;RJB-23742;Motor Elétrico;TIPO;Motor de indução
Águas do Rio - Bloco B;NOVA IGUAÇU;PL-RJB-EAB0001;ESTAÇÃO ELEVATÓRIA DE ÁGUA BRUTA (EEAB) 1 - REDUC;RJB-25078;Motor Elétrico;CORRENTE_NOMINAL;3.78
Águas do Rio - Bloco B;NOVA IGUAÇU;PL-RJB-EAB0001;ESTAÇÃO ELEVATÓRIA DE ÁGUA BRUTA (EEAB) 1 - REDUC;RJB-25078;Motor Elétrico;FABRICANTE;WEG
Águas do Rio - Bloco B;NOVA IGUAÇU;PL-RJB-EAB0001;ESTAÇÃO ELEVATÓRIA DE ÁGUA BRUTA (EEAB) 1 - REDUC;RJB-25078;Motor Elétrico;GRAU_DE_PROTECAO;Ip55
Águas do Rio - Bloco B;NOVA IGUAÇU;PL-RJB-EAB0001;ESTAÇÃO ELEVATÓRIA DE ÁGUA BRUTA (EEAB) 1 - REDUC;RJB-25078;Motor Elétrico;MODELO;W22 Premium
Águas do Rio - Bloco B;NOVA IGUAÇU;PL-RJB-EAB0001;ESTAÇÃO ELEVATÓRIA DE ÁGUA BRUTA (EEAB) 1 - REDUC;RJB-25078;Motor Elétrico;POTENCIA_NOMINAL;2.2kW
Águas do Rio - Bloco B;NOVA IGUAÇU;PL-RJB-EAB0001;ESTAÇÃO ELEVATÓRIA DE ÁGUA BRUTA (EEAB) 1 - REDUC;RJB-25078;Motor Elétrico;ROTACAO;3485rpm
Águas do Rio - Bloco B;NOVA IGUAÇU;PL-RJB-EAB0001;ESTAÇÃO ELEVATÓRIA DE ÁGUA BRUTA (EEAB) 1 - REDUC;RJB-25078;Motor Elétrico;TENSAO_NOMINAL;480V
Águas do Rio - Bloco B;NOVA IGUAÇU;PL-RJB-EAB0001;ESTAÇÃO ELEVATÓRIA DE ÁGUA BRUTA (EEAB) 1 - REDUC;RJB-25078;Motor Elétrico;TIPO;Motor de indução
Águas do Rio - Bloco B;NOVA IGUAÇU;PL-RJB-EAB0001;ESTAÇÃO ELEVATÓRIA DE ÁGUA BRUTA (EEAB) 1 - REDUC;RJB-33819;Motor Elétrico;CORRENTE_NOMINAL;
Águas do Rio - Bloco B;NOVA IGUAÇU;PL-RJB-EAB0001;ESTAÇÃO ELEVATÓRIA DE ÁGUA BRUTA (EEAB) 1 - REDUC;RJB-33819;Motor Elétrico;FABRICANTE;
Águas do Rio - Bloco B;NOVA IGUAÇU;PL-RJB-EAB0001;ESTAÇÃO ELEVATÓRIA DE ÁGUA BRUTA (EEAB) 1 - REDUC;RJB-33819;Motor Elétrico;GRAU_DE_PROTECAO;
Águas do Rio - Bloco B;NOVA IGUAÇU;PL-RJB-EAB0001;ESTAÇÃO ELEVATÓRIA DE ÁGUA BRUTA (EEAB) 1 - REDUC;RJB-33819;Motor Elétrico;MODELO;
Águas do Rio - Bloco B;NOVA IGUAÇU;PL-RJB-EAB0001;ESTAÇÃO ELEVATÓRIA DE ÁGUA BRUTA (EEAB) 1 - REDUC;RJB-33819;Motor Elétrico;POTENCIA_NOMINAL;
Águas do Rio - Bloco B;NOVA IGUAÇU;PL-RJB-EAB0001;ESTAÇÃO ELEVATÓRIA DE ÁGUA BRUTA (EEAB) 1 - REDUC;RJB-33819;Motor Elétrico;ROTACAO;
Águas do Rio - Bloco B;NOVA IGUAÇU;PL-RJB-EAB0001;ESTAÇÃO ELEVATÓRIA DE ÁGUA BRUTA (EEAB) 1 - REDUC;RJB-33819;Motor Elétrico;TENSAO_NOMINAL;
Águas do Rio - Bloco B;NOVA IGUAÇU;PL-RJB-EAB0001;ESTAÇÃO ELEVATÓRIA DE ÁGUA BRUTA (EEAB) 1 - REDUC;RJB-33819;Motor Elétrico;TIPO;
Águas do Rio - Bloco B;SÃO JOÃO DE MERITI;PL-RJB-EAT0002;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 2 - CARRAPATO;RJA-08935;Motor Elétrico;CORRENTE_NOMINAL;
Águas do Rio - Bloco B;SÃO JOÃO DE MERITI;PL-RJB-EAT0002;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 2 - CARRAPATO;RJA-08935;Motor Elétrico;FABRICANTE;
Águas do Rio - Bloco B;SÃO JOÃO DE MERITI;PL-RJB-EAT0002;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 2 - CARRAPATO;RJA-08935;Motor Elétrico;GRAU_DE_PROTECAO;
Águas do Rio - Bloco B;SÃO JOÃO DE MERITI;PL-RJB-EAT0002;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 2 - CARRAPATO;RJA-08935;Motor Elétrico;MODELO;
Águas do Rio - Bloco B;SÃO JOÃO DE MERITI;PL-RJB-EAT0002;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 2 - CARRAPATO;RJA-08935;Motor Elétrico;POTENCIA_NOMINAL;
Águas do Rio - Bloco B;SÃO JOÃO DE MERITI;PL-RJB-EAT0002;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 2 - CARRAPATO;RJA-08935;Motor Elétrico;ROTACAO;
Águas do Rio - Bloco B;SÃO JOÃO DE MERITI;PL-RJB-EAT0002;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 2 - CARRAPATO;RJA-08935;Motor Elétrico;TENSAO_NOMINAL;
Águas do Rio - Bloco B;SÃO JOÃO DE MERITI;PL-RJB-EAT0002;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 2 - CARRAPATO;RJA-08935;Motor Elétrico;TIPO;
Águas do Rio - Bloco B;SÃO JOÃO DE MERITI;PL-RJB-EAT0003;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 3 - AZAMBUJA;RJB-18601;Motor Elétrico;CORRENTE_NOMINAL;38/22
Águas do Rio - Bloco B;SÃO JOÃO DE MERITI;PL-RJB-EAT0003;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 3 - AZAMBUJA;RJB-18601;Motor Elétrico;FABRICANTE;WEG
Águas do Rio - Bloco B;SÃO JOÃO DE MERITI;PL-RJB-EAT0003;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 3 - AZAMBUJA;RJB-18601;Motor Elétrico;GRAU_DE_PROTECAO;
Águas do Rio - Bloco B;SÃO JOÃO DE MERITI;PL-RJB-EAT0003;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 3 - AZAMBUJA;RJB-18601;Motor Elétrico;MODELO;
Águas do Rio - Bloco B;SÃO JOÃO DE MERITI;PL-RJB-EAT0003;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 3 - AZAMBUJA;RJB-18601;Motor Elétrico;POTENCIA_NOMINAL;15CV
Águas do Rio - Bloco B;SÃO JOÃO DE MERITI;PL-RJB-EAT0003;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 3 - AZAMBUJA;RJB-18601;Motor Elétrico;ROTACAO;3500rpm
Águas do Rio - Bloco B;SÃO JOÃO DE MERITI;PL-RJB-EAT0003;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 3 - AZAMBUJA;RJB-18601;Motor Elétrico;TENSAO_NOMINAL;220/380V
Águas do Rio - Bloco B;SÃO JOÃO DE MERITI;PL-RJB-EAT0003;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 3 - AZAMBUJA;RJB-18601;Motor Elétrico;TIPO;MOTOR INDUÇÃO TRIFÁSICO
Águas do Rio - Bloco B;BELFORD ROXO;PL-RJB-EAT0005;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 5 - VARGAS COUTINHO;RJB-20635;Motor Elétrico;CORRENTE_NOMINAL;
Águas do Rio - Bloco B;BELFORD ROXO;PL-RJB-EAT0005;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 5 - VARGAS COUTINHO;RJB-20635;Motor Elétrico;FABRICANTE;
Águas do Rio - Bloco B;BELFORD ROXO;PL-RJB-EAT0005;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 5 - VARGAS COUTINHO;RJB-20635;Motor Elétrico;GRAU_DE_PROTECAO;
Águas do Rio - Bloco B;BELFORD ROXO;PL-RJB-EAT0005;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 5 - VARGAS COUTINHO;RJB-20635;Motor Elétrico;MODELO;
Águas do Rio - Bloco B;BELFORD ROXO;PL-RJB-EAT0005;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 5 - VARGAS COUTINHO;RJB-20635;Motor Elétrico;POTENCIA_NOMINAL;10
Águas do Rio - Bloco B;BELFORD ROXO;PL-RJB-EAT0005;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 5 - VARGAS COUTINHO;RJB-20635;Motor Elétrico;ROTACAO;
Águas do Rio - Bloco B;BELFORD ROXO;PL-RJB-EAT0005;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 5 - VARGAS COUTINHO;RJB-20635;Motor Elétrico;TENSAO_NOMINAL;
Águas do Rio - Bloco B;BELFORD ROXO;PL-RJB-EAT0005;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 5 - VARGAS COUTINHO;RJB-20635;Motor Elétrico;TIPO;
Águas do Rio - Bloco B;SÃO JOÃO DE MERITI;PL-RJB-EAT0008;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 8 - COQUEIRINHO;RJB-P-153893;Motor Elétrico;CORRENTE_NOMINAL;
Águas do Rio - Bloco B;SÃO JOÃO DE MERITI;PL-RJB-EAT0008;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 8 - COQUEIRINHO;RJB-P-153893;Motor Elétrico;FABRICANTE;
Águas do Rio - Bloco B;SÃO JOÃO DE MERITI;PL-RJB-EAT0008;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 8 - COQUEIRINHO;RJB-P-153893;Motor Elétrico;GRAU_DE_PROTECAO;
Águas do Rio - Bloco B;SÃO JOÃO DE MERITI;PL-RJB-EAT0008;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 8 - COQUEIRINHO;RJB-P-153893;Motor Elétrico;MODELO;
Águas do Rio - Bloco B;SÃO JOÃO DE MERITI;PL-RJB-EAT0008;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 8 - COQUEIRINHO;RJB-P-153893;Motor Elétrico;POTENCIA_NOMINAL;
Águas do Rio - Bloco B;SÃO JOÃO DE MERITI;PL-RJB-EAT0008;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 8 - COQUEIRINHO;RJB-P-153893;Motor Elétrico;ROTACAO;
Águas do Rio - Bloco B;SÃO JOÃO DE MERITI;PL-RJB-EAT0008;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 8 - COQUEIRINHO;RJB-P-153893;Motor Elétrico;TENSAO_NOMINAL;
Águas do Rio - Bloco B;SÃO JOÃO DE MERITI;PL-RJB-EAT0008;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 8 - COQUEIRINHO;RJB-P-153893;Motor Elétrico;TIPO;
Águas do Rio - Bloco B;BELFORD ROXO;PL-RJB-EAT0009;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 9 - TEBIS;RJB-P-189621;Motor Elétrico;CORRENTE_NOMINAL;
Águas do Rio - Bloco B;BELFORD ROXO;PL-RJB-EAT0009;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 9 - TEBIS;RJB-P-189621;Motor Elétrico;FABRICANTE;
Águas do Rio - Bloco B;BELFORD ROXO;PL-RJB-EAT0009;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 9 - TEBIS;RJB-P-189621;Motor Elétrico;GRAU_DE_PROTECAO;
Águas do Rio - Bloco B;BELFORD ROXO;PL-RJB-EAT0009;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 9 - TEBIS;RJB-P-189621;Motor Elétrico;MODELO;
Águas do Rio - Bloco B;BELFORD ROXO;PL-RJB-EAT0009;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 9 - TEBIS;RJB-P-189621;Motor Elétrico;POTENCIA_NOMINAL;
Águas do Rio - Bloco B;BELFORD ROXO;PL-RJB-EAT0009;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 9 - TEBIS;RJB-P-189621;Motor Elétrico;ROTACAO;
Águas do Rio - Bloco B;BELFORD ROXO;PL-RJB-EAT0009;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 9 - TEBIS;RJB-P-189621;Motor Elétrico;TENSAO_NOMINAL;
Águas do Rio - Bloco B;BELFORD ROXO;PL-RJB-EAT0009;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 9 - TEBIS;RJB-P-189621;Motor Elétrico;TIPO;
Águas do Rio - Bloco B;NOVA IGUAÇU;PL-RJB-EAT0011;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 11 - CAIXA VELHA;RJB-12016;Motor Elétrico;CORRENTE_NOMINAL;97,6 A
Águas do Rio - Bloco B;NOVA IGUAÇU;PL-RJB-EAT0011;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 11 - CAIXA VELHA;RJB-12016;Motor Elétrico;FABRICANTE;WEG
Águas do Rio - Bloco B;NOVA IGUAÇU;PL-RJB-EAT0011;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 11 - CAIXA VELHA;RJB-12016;Motor Elétrico;GRAU_DE_PROTECAO;Ip55
Águas do Rio - Bloco B;NOVA IGUAÇU;PL-RJB-EAT0011;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 11 - CAIXA VELHA;RJB-12016;Motor Elétrico;MODELO;200M
Águas do Rio - Bloco B;NOVA IGUAÇU;PL-RJB-EAT0011;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 11 - CAIXA VELHA;RJB-12016;Motor Elétrico;POTENCIA_NOMINAL;40 cv
Águas do Rio - Bloco B;NOVA IGUAÇU;PL-RJB-EAT0011;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 11 - CAIXA VELHA;RJB-12016;Motor Elétrico;ROTACAO;3550 rpm
Águas do Rio - Bloco B;NOVA IGUAÇU;PL-RJB-EAT0011;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 11 - CAIXA VELHA;RJB-12016;Motor Elétrico;TENSAO_NOMINAL;220 V
Águas do Rio - Bloco B;NOVA IGUAÇU;PL-RJB-EAT0011;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 11 - CAIXA VELHA;RJB-12016;Motor Elétrico;TIPO;Motor elétrico indução
Águas do Rio - Bloco B;NOVA IGUAÇU;PL-RJB-EAT0014;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 14 - SANTO ANTÔNIO;RJB-19990;Motor Elétrico;CORRENTE_NOMINAL;
Águas do Rio - Bloco B;NOVA IGUAÇU;PL-RJB-EAT0014;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 14 - SANTO ANTÔNIO;RJB-19990;Motor Elétrico;FABRICANTE;Leão
Águas do Rio - Bloco B;NOVA IGUAÇU;PL-RJB-EAT0014;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 14 - SANTO ANTÔNIO;RJB-19990;Motor Elétrico;GRAU_DE_PROTECAO;
Águas do Rio - Bloco B;NOVA IGUAÇU;PL-RJB-EAT0014;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 14 - SANTO ANTÔNIO;RJB-19990;Motor Elétrico;MODELO;500/003/X
Águas do Rio - Bloco B;NOVA IGUAÇU;PL-RJB-EAT0014;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 14 - SANTO ANTÔNIO;RJB-19990;Motor Elétrico;POTENCIA_NOMINAL;3
Águas do Rio - Bloco B;NOVA IGUAÇU;PL-RJB-EAT0014;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 14 - SANTO ANTÔNIO;RJB-19990;Motor Elétrico;ROTACAO;3450
Águas do Rio - Bloco B;NOVA IGUAÇU;PL-RJB-EAT0014;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 14 - SANTO ANTÔNIO;RJB-19990;Motor Elétrico;TENSAO_NOMINAL;220 V
Águas do Rio - Bloco B;NOVA IGUAÇU;PL-RJB-EAT0014;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 14 - SANTO ANTÔNIO;RJB-19990;Motor Elétrico;TIPO;SUBMERSO
Águas do Rio - Bloco B;BELFORD ROXO;PL-RJB-EAT0015;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 15 - MONTE HOREB;RJB-29929;Motor Elétrico;CORRENTE_NOMINAL;
Águas do Rio - Bloco B;BELFORD ROXO;PL-RJB-EAT0015;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 15 - MONTE HOREB;RJB-29929;Motor Elétrico;FABRICANTE;
Águas do Rio - Bloco B;BELFORD ROXO;PL-RJB-EAT0015;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 15 - MONTE HOREB;RJB-29929;Motor Elétrico;GRAU_DE_PROTECAO;
Águas do Rio - Bloco B;BELFORD ROXO;PL-RJB-EAT0015;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 15 - MONTE HOREB;RJB-29929;Motor Elétrico;MODELO;
Águas do Rio - Bloco B;BELFORD ROXO;PL-RJB-EAT0015;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 15 - MONTE HOREB;RJB-29929;Motor Elétrico;POTENCIA_NOMINAL;
Águas do Rio - Bloco B;BELFORD ROXO;PL-RJB-EAT0015;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 15 - MONTE HOREB;RJB-29929;Motor Elétrico;ROTACAO;
Águas do Rio - Bloco B;BELFORD ROXO;PL-RJB-EAT0015;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 15 - MONTE HOREB;RJB-29929;Motor Elétrico;TENSAO_NOMINAL;
Águas do Rio - Bloco B;BELFORD ROXO;PL-RJB-EAT0015;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 15 - MONTE HOREB;RJB-29929;Motor Elétrico;TIPO;Motor de indução
Águas do Rio - Bloco B;NILÓPOLIS;PL-RJB-EAT0017;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 17 - ROLDAO GONCALVES;RJB-18742;Motor Elétrico;CORRENTE_NOMINAL;
Águas do Rio - Bloco B;NILÓPOLIS;PL-RJB-EAT0017;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 17 - ROLDAO GONCALVES;RJB-18742;Motor Elétrico;FABRICANTE;WEG
Águas do Rio - Bloco B;NILÓPOLIS;PL-RJB-EAT0017;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 17 - ROLDAO GONCALVES;RJB-18742;Motor Elétrico;GRAU_DE_PROTECAO;
Águas do Rio - Bloco B;NILÓPOLIS;PL-RJB-EAT0017;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 17 - ROLDAO GONCALVES;RJB-18742;Motor Elétrico;MODELO;160M
Águas do Rio - Bloco B;NILÓPOLIS;PL-RJB-EAT0017;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 17 - ROLDAO GONCALVES;RJB-18742;Motor Elétrico;POTENCIA_NOMINAL;20CV
Águas do Rio - Bloco B;NILÓPOLIS;PL-RJB-EAT0017;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 17 - ROLDAO GONCALVES;RJB-18742;Motor Elétrico;ROTACAO;3510rpm
Águas do Rio - Bloco B;NILÓPOLIS;PL-RJB-EAT0017;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 17 - ROLDAO GONCALVES;RJB-18742;Motor Elétrico;TENSAO_NOMINAL;
Águas do Rio - Bloco B;NILÓPOLIS;PL-RJB-EAT0017;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 17 - ROLDAO GONCALVES;RJB-18742;Motor Elétrico;TIPO;
Águas do Rio - Bloco B;BELFORD ROXO;PL-RJB-EAT0018;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 18 - SHANGRILA;RJB-22822;Motor Elétrico;CORRENTE_NOMINAL;49.8/28.8/24.9
Águas do Rio - Bloco B;BELFORD ROXO;PL-RJB-EAT0018;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 18 - SHANGRILA;RJB-22822;Motor Elétrico;FABRICANTE;WEG
Águas do Rio - Bloco B;BELFORD ROXO;PL-RJB-EAT0018;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 18 - SHANGRILA;RJB-22822;Motor Elétrico;GRAU_DE_PROTECAO;IPW55
Águas do Rio - Bloco B;BELFORD ROXO;PL-RJB-EAT0018;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 18 - SHANGRILA;RJB-22822;Motor Elétrico;MODELO;W22 Premium
Águas do Rio - Bloco B;BELFORD ROXO;PL-RJB-EAT0018;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 18 - SHANGRILA;RJB-22822;Motor Elétrico;POTENCIA_NOMINAL;15kW
Águas do Rio - Bloco B;BELFORD ROXO;PL-RJB-EAT0018;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 18 - SHANGRILA;RJB-22822;Motor Elétrico;ROTACAO;3545rpm
Águas do Rio - Bloco B;BELFORD ROXO;PL-RJB-EAT0018;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 18 - SHANGRILA;RJB-22822;Motor Elétrico;TENSAO_NOMINAL;220/380/440V
Águas do Rio - Bloco B;BELFORD ROXO;PL-RJB-EAT0018;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 18 - SHANGRILA;RJB-22822;Motor Elétrico;TIPO;Motor Elétrico
Águas do Rio - Bloco B;SÃO JOÃO DE MERITI;PL-RJB-EAT0019;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 19 - SANTA HELENA;RJB-P-153510;Motor Elétrico;CORRENTE_NOMINAL;
Águas do Rio - Bloco B;SÃO JOÃO DE MERITI;PL-RJB-EAT0019;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 19 - SANTA HELENA;RJB-P-153510;Motor Elétrico;FABRICANTE;
Águas do Rio - Bloco B;SÃO JOÃO DE MERITI;PL-RJB-EAT0019;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 19 - SANTA HELENA;RJB-P-153510;Motor Elétrico;GRAU_DE_PROTECAO;
Águas do Rio - Bloco B;SÃO JOÃO DE MERITI;PL-RJB-EAT0019;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 19 - SANTA HELENA;RJB-P-153510;Motor Elétrico;MODELO;
Águas do Rio - Bloco B;SÃO JOÃO DE MERITI;PL-RJB-EAT0019;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 19 - SANTA HELENA;RJB-P-153510;Motor Elétrico;POTENCIA_NOMINAL;
Águas do Rio - Bloco B;SÃO JOÃO DE MERITI;PL-RJB-EAT0019;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 19 - SANTA HELENA;RJB-P-153510;Motor Elétrico;ROTACAO;
Águas do Rio - Bloco B;SÃO JOÃO DE MERITI;PL-RJB-EAT0019;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 19 - SANTA HELENA;RJB-P-153510;Motor Elétrico;TENSAO_NOMINAL;
Águas do Rio - Bloco B;SÃO JOÃO DE MERITI;PL-RJB-EAT0019;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 19 - SANTA HELENA;RJB-P-153510;Motor Elétrico;TIPO;
Águas do Rio - Bloco B;SÃO JOÃO DE MERITI;PL-RJB-EAT0021;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 21 - VILA IRIS;RJB-00675;Motor Elétrico;CORRENTE_NOMINAL;
Águas do Rio - Bloco B;SÃO JOÃO DE MERITI;PL-RJB-EAT0021;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 21 - VILA IRIS;RJB-00675;Motor Elétrico;FABRICANTE;
Águas do Rio - Bloco B;SÃO JOÃO DE MERITI;PL-RJB-EAT0021;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA (EEAT) 21 - VILA IRIS;RJB-00675;Motor Elétrico;GRAU_DE_PROTECAO;
